评论ID,评论时间,点赞数,UID,昵称,性别,用户等级,评论内容
1.28337E+11,20220901,0,377987292,香蕉妳个菠萝,保密,5,武士道精神本来就不是高层……看菊与刀就知道，所谓武士道精神是中层的武士的
1.28487E+11,20220902,2,1224952694,雪语镇下雪了,保密,2,回复 @美丽的怪物丶 :信仰？柏林被攻破才自杀，别人日本本土可没沦陷。而且柏林是苏军攻破的，一样一大堆投降英美的没死。就连盖世太保高层都跑了好多，被以色列追杀好多年了。
1.28544E+11,20220902,0,346899005,齐泽克的钢笔,保密,5,回复 @迷死他蟾蜍 :阿南惟几
1.28622E+11,20220903,5,23221250,圆规大师,男,6,回复 @克格勃基层员工 : 东条一直妄想盟军饶他一命，看到来抓他就绝望了，结果用手枪自杀还没打中心脏，被救回来了。美国报纸讥笑他是世界上最失败的人，“他连自杀都失败了”
1.294E+11,20220909,0,34205454,Loney索千秋,保密,5,回复 @圆规大师 : 不是吓得尿裤子了吗哈哈哈哈哈[笑哭][喜极而泣]
1.29409E+11,20220909,0,646952222,一键白嫖yjbp,保密,4,日本战败后，自杀的日本高官还是很多的，不过不要把自杀当成什么赎罪，他们只是不敢面对自己的罪行的审判而已
1.29549E+11,20220910,0,436730931,烬余飛,保密,5,阿南惟几（陆军大将）在玉音放送前一天自杀了
1.29586E+11,20220911,0,308790857,usiahs,保密,5,回复 @美丽的怪物丶 : 对啊，东普鲁士人逃走的时候把兴登堡的棺材起了出来带走，他唯一的儿子却死战不退
1.29795E+11,20220912,0,570106956,超级白嫖,保密,4,真正的武士道根本不是这样的
1.29805E+11,20220912,0,1855965,neilli,保密,5,幸存者偏差，德国善终的高层也很多。德国自杀的那几个都明白战败是铁定要死的，日本没自杀的是抱有侥幸心理
1.29879E+11,20220913,0,1668118291,你怎么把梦藏起来了,保密,3,回复 @安德烈一先生 :不是人的本能是拼死抵抗，是不敢投降，德国人不敢保证他们做的事不会被报复到自己身上
1.30016E+11,20220914,0,693686822,螺旋升天钨姆斯号,保密,4,德国被打到首都了哥，别比烂了这两都不是好东西
1.30319E+11,20220916,0,2919667,王淇风,男,6,武士道精神本身就是用来要求中下层的工具，毕竟上层又不是武士阶层了
1.3091E+11,20220921,0,484307985,韭菜羹,男,4,回复 @我总不能一直摆吧 :东条自杀还手抖，不用武士刀还用枪。结果还没死成审判还想狡辩脱罪
1.30961E+11,20220922,0,97080623,哀酱唯一指定男友,保密,5,再扭曲的信仰也是信仰，哪怕它被其他所有人唾弃，当然它也应该被唾弃。
1.32211E+11,20221003,1,299134861,粉碎白纸,保密,5,回复 @惊醒了我的老天爷 : 也不是没有，不过都是一线带兵打仗的，好像确实是没有什么特别高级的将领
1.28129E+11,20220830,4,437690902,斯文的羊多多,男,5,那你一定记得北极圈里的奥林匹亚行动吧，迪米特里.彼得连科中士[脱单doge][脱单doge][脱单doge]
1.28129E+11,20220830,4,437690902,斯文的羊多多,男,5,那你一定记得北极圈里的奥林匹亚行动吧，迪米特里.彼得连科中士[脱单doge][脱单doge][脱单doge]
1.27509E+11,20220826,34,614502937,缺两元的分,保密,5,是的，明明离大战的结束，胜利的到来仅剩咫尺
1.27516E+11,20220826,50,1990930900,传说中的贝利亚,男,4,如果是亲人们已经在天堂等他了，他也会含笑九泉去见他们，最可悲的是家里还有牵挂，而死在胜利最后一刻的勇士们
1.27532E+11,20220826,56,689872716,分析进厂时机,男,3,不，是埋葬在旅顺的苏军，连日本都要投了，他们却倒在了我国东北
1.27574E+11,20220827,28,384819753,可燃性_,保密,5,他们只是在在黎明之前葬身吗？不。他们托举起了黎明。
1.27578E+11,20220827,13,23179551,幻想小鹰,男,6,最令人叹息的是没有去过东京的国军
1.27581E+11,20220827,6,4699843,浑身无力,保密,6,倒在黎明前的战士，
1.27612E+11,20220827,1,702366539,漾夏歌,保密,4,回复 @分析进厂时机 : 那别来行不行？中国人民很欢迎是吧？
1.27623E+11,20220827,17,689872716,分析进厂时机,男,3,回复 @漾夏歌 :[疑惑]
1.27624E+11,20220827,2,702366539,漾夏歌,保密,4,回复 @分析进厂时机 :我就不举例各种史实了。一个国家帮另一个国家打击敌人，如果得不到好处你会信吗？
1.27625E+11,20220827,26,40154894,猫神教の惠惠,男,6,回复 @漾夏歌 :冷知识，日本投降的直接原因其实是苏联参战而不是原子弹
1.27509E+11,20220826,34,614502937,缺两元的分,保密,5,是的，明明离大战的结束，胜利的到来仅剩咫尺
1.27516E+11,20220826,50,1990930900,传说中的贝利亚,男,4,如果是亲人们已经在天堂等他了，他也会含笑九泉去见他们，最可悲的是家里还有牵挂，而死在胜利最后一刻的勇士们
1.27532E+11,20220826,56,689872716,分析进厂时机,男,3,不，是埋葬在旅顺的苏军，连日本都要投了，他们却倒在了我国东北
1.27574E+11,20220827,28,384819753,可燃性_,保密,5,他们只是在在黎明之前葬身吗？不。他们托举起了黎明。
1.27578E+11,20220827,13,23179551,幻想小鹰,男,6,最令人叹息的是没有去过东京的国军
1.27581E+11,20220827,6,4699843,浑身无力,保密,6,倒在黎明前的战士，
1.27612E+11,20220827,1,702366539,漾夏歌,保密,4,回复 @分析进厂时机 : 那别来行不行？中国人民很欢迎是吧？
1.27623E+11,20220827,17,689872716,分析进厂时机,男,3,回复 @漾夏歌 :[疑惑]
1.27624E+11,20220827,2,702366539,漾夏歌,保密,4,回复 @分析进厂时机 :我就不举例各种史实了。一个国家帮另一个国家打击敌人，如果得不到好处你会信吗？
1.27625E+11,20220827,26,40154894,猫神教の惠惠,男,6,回复 @漾夏歌 :冷知识，日本投降的直接原因其实是苏联参战而不是原子弹
1.27631E+11,20220827,10,335997143,盖伦特联邦超级旗舰,男,4,回复 @猫神教の惠惠 :苏联对关东军的单方面碾压，使日本失去了以东北为基地抵抗的可能，只有列岛的日本是没有办法死守的，所以苏联是使日本投降的根本原因，苏联之所以出兵东北，是因为国军在豫湘桂大捷中惨败，苏联以获得东北利益为交换而出兵，怪就怪光头不行
1.27647E+11,20220827,1,341634983,甬敢离离,男,5,倒在了黎明前的黑暗中
1.27656E+11,20220827,13,86924251,静静地看B站,男,5,回复 @漾夏歌 : “中苏人民是永远的好兄弟！”——八月风暴行动
1.27788E+11,20220828,8,473610116,染悯yo,保密,4,回复 @漾夏歌 :这个世界上不仅仅只有同胞，还有同志
1.28375E+11,20220901,0,124756865,丘半个月亮,男,5,回复 @漾夏歌 :西班牙国际纵队？
1.28378E+11,20220901,0,702366539,漾夏歌,保密,4,回复 @丘半个月亮 :西贡赢了那西班牙就得被德意志推爆了
1.28637E+11,20220903,3,689276010,奔之行者,男,5,"回复 @漾夏歌 :作为白山黑水间长大的孩子
我欢迎，非常欢迎"
1.30858E+11,20220921,0,386993234,小狼xyz,保密,5,回复 @可燃性_ :哇塞这个角度，收藏了
1.27617E+11,20220827,1,475142357,Hanha0,保密,5,一将功成万骨枯
1.28506E+11,20220902,0,400979631,柴郡猫之炎,保密,4,历史似乎十分热衷于记录那些伟大的将军和领袖，人们也爱听。但每次看到历史上的战争，我都会想到被战争席卷的普通人，无论如何战争结果如何，留给普通人的只有伤害。也许这就是缘分同为小人物的共鸣吧
1.29492E+11,20220910,1,523998097,风洗清秋,保密,3,人们对于伟大的人和事是向往的，普通人哪个时代都有，在战争中，这些普通人做了正确的事，你可以怀念这个群体，如果做了错事，你可以唾弃这个群体，但是普通人的群体中每一个人带来的价值是永远也比不过留在历史的名人，不然我们为什么记录这些名人名事，我觉得你的评论很ky。
1.29601E+11,20220911,0,235092020,云端尊者,保密,5,一将功成万骨枯不假，但也别忘了，一位名将指挥军队，可以最大程度减少伤亡，可以最大程度保护平民。
1.30588E+11,20220919,0,51802451,账号已注销,保密,0,从来不缺好战分子，只要有人掌旗，就会有热血青年跟随。
1.30693E+11,20220919,0,20835021,深远之蓝,男,6,有没有一种可能，你看的是人物传记
1.27617E+11,20220827,1,475142357,Hanha0,保密,5,一将功成万骨枯
1.28506E+11,20220902,0,400979631,柴郡猫之炎,保密,4,历史似乎十分热衷于记录那些伟大的将军和领袖，人们也爱听。但每次看到历史上的战争，我都会想到被战争席卷的普通人，无论如何战争结果如何，留给普通人的只有伤害。也许这就是缘分同为小人物的共鸣吧
1.29492E+11,20220910,1,523998097,风洗清秋,保密,3,人们对于伟大的人和事是向往的，普通人哪个时代都有，在战争中，这些普通人做了正确的事，你可以怀念这个群体，如果做了错事，你可以唾弃这个群体，但是普通人的群体中每一个人带来的价值是永远也比不过留在历史的名人，不然我们为什么记录这些名人名事，我觉得你的评论很ky。
1.29601E+11,20220911,0,235092020,云端尊者,保密,5,一将功成万骨枯不假，但也别忘了，一位名将指挥军队，可以最大程度减少伤亡，可以最大程度保护平民。
1.30588E+11,20220919,0,51802451,账号已注销,保密,0,从来不缺好战分子，只要有人掌旗，就会有热血青年跟随。
1.30693E+11,20220919,0,20835021,深远之蓝,男,6,有没有一种可能，你看的是人物传记
1.27506E+11,20220826,69,381523412,悠梦菌,保密,5,论烈度欧洲战场当然更高，几大工业强国互殴，能出名的几乎都是几十万上百万的大战
1.27508E+11,20220826,54,24756940,小新人可汗,男,5,直到抗美援朝后期，亚洲战场火力密度才首次可与欧洲相提并论
1.27515E+11,20220826,26,1667445897,意呆利第三帝国,男,3,回复 @小新人可汗 :还是老美叠上去的
1.27515E+11,20220826,23,229087111,春寒三月望辛夷,保密,5,论烈度欧洲高，论野蛮残忍亚洲战场高。欧洲那边怎么也不会到吃人的地步
1.27526E+11,20220826,8,249184795,埠公,保密,5,亚洲战场二战那规模都远远比不上欧洲的一战
1.27526E+11,20220826,19,11455461,德夜,男,6,回复 @春寒三月望辛夷 :德国人只会把人做成肥皂
1.27581E+11,20220827,13,4699843,浑身无力,保密,6,但日本人比欧洲人残暴得多，在他们那里基本没有统治这个词，所以从中国到东南亚，普通民众的抵抗非常激烈，但不得不说工业国和农业国差距实在太大了，视频里提到德国最后还有1500辆坦克，整个抗日战争，中国军队的坦克怕可能都没有这个数字（我不知道具体数字，猜的）
1.27981E+11,20220829,0,1648953058,然非欣的救赎,保密,4,我很好奇，如果一战德国不打了，当中立国，到现在会怎么样？
1.28066E+11,20220830,6,28841365,UNSCOSIRIS,保密,6,回复 @然非欣的救赎 :那还有一战嘛，奥匈那个拉夸估计能被快速推平[捂脸]
1.28832E+11,20220905,0,674013151,普通的黑魔术少女,女,5,回复 @意呆利第三帝国 : 范福里特眼冒红光[脱单doge]
1.27506E+11,20220826,69,381523412,悠梦菌,保密,5,论烈度欧洲战场当然更高，几大工业强国互殴，能出名的几乎都是几十万上百万的大战
1.27508E+11,20220826,54,24756940,小新人可汗,男,5,直到抗美援朝后期，亚洲战场火力密度才首次可与欧洲相提并论
1.27515E+11,20220826,26,1667445897,意呆利第三帝国,男,3,回复 @小新人可汗 :还是老美叠上去的
1.27515E+11,20220826,23,229087111,春寒三月望辛夷,保密,5,论烈度欧洲高，论野蛮残忍亚洲战场高。欧洲那边怎么也不会到吃人的地步
1.27526E+11,20220826,8,249184795,埠公,保密,5,亚洲战场二战那规模都远远比不上欧洲的一战
1.27526E+11,20220826,19,11455461,德夜,男,6,回复 @春寒三月望辛夷 :德国人只会把人做成肥皂
1.27581E+11,20220827,13,4699843,浑身无力,保密,6,但日本人比欧洲人残暴得多，在他们那里基本没有统治这个词，所以从中国到东南亚，普通民众的抵抗非常激烈，但不得不说工业国和农业国差距实在太大了，视频里提到德国最后还有1500辆坦克，整个抗日战争，中国军队的坦克怕可能都没有这个数字（我不知道具体数字，猜的）
1.27981E+11,20220829,0,1648953058,然非欣的救赎,保密,4,我很好奇，如果一战德国不打了，当中立国，到现在会怎么样？
1.28066E+11,20220830,6,28841365,UNSCOSIRIS,保密,6,回复 @然非欣的救赎 :那还有一战嘛，奥匈那个拉夸估计能被快速推平[捂脸]
1.28832E+11,20220905,0,674013151,普通的黑魔术少女,女,5,回复 @意呆利第三帝国 : 范福里特眼冒红光[脱单doge]
1.29143E+11,20220907,2,615229448,节奏大师TUAN,男,5,回复 @然非欣的救赎 :那叫锤子的一战，就奥匈帝国那狗屁战力，三个月都给他干报废了
1.30297E+11,20220916,0,690790904,思善营,保密,4,回复 @春寒三月望辛夷 :对，亚洲战争更残忍一些，恶劣的自然环境，和变态的日军。
1.31639E+11,20220928,0,434264488,Rerondo9,保密,5,回复 @浑身无力 :日本也没用这么多坦克啊，和欧洲比起来，亚洲当时也就菜鸡互啄。
1.31643E+11,20220928,0,4699843,浑身无力,保密,6,回复 @Rerondo9 :我说的和你说的冲突？
1.32242E+11,20221003,0,1826679067,爱漫凯,保密,2,回复 @浑身无力 :连200辆都没过，亚洲战场根本没什么装甲战，除了淞沪会战和诺门坎
1.3228E+11,20221003,0,4699843,浑身无力,保密,6,回复 @爱漫凯 :所以说工业的差距太大了，而且日本人的坦克貌似连二战早期德国的那种都差的远
1.27506E+11,20220826,0,1046257438,机智的我回来了,保密,4,赞数有变！
1.27508E+11,20220826,7,34703089,浅斟饮微微醺,男,6,没错，但他们不过是用一个噩梦代替另一个噩梦罢了。毕竟正是饥饿，寒冷才让人民选择了他。他是民选者。
1.27509E+11,20220826,6,157772448,斯卡里茨亨利,男,4,回复 @浅斟饮微微醺 :所以，这些恶魔无需同情
1.27517E+11,20220826,3,34703089,浅斟饮微微醺,男,6,回复 @斯卡里茨亨利 :恶魔无需同情，但恶魔诞生的土壤也无需同情
1.27574E+11,20220827,0,384819753,可燃性_,保密,5,攻守之势易也!
1.27506E+11,20220826,0,1046257438,机智的我回来了,保密,4,赞数有变！
1.27508E+11,20220826,7,34703089,浅斟饮微微醺,男,6,没错，但他们不过是用一个噩梦代替另一个噩梦罢了。毕竟正是饥饿，寒冷才让人民选择了他。他是民选者。
1.27509E+11,20220826,6,157772448,斯卡里茨亨利,男,4,回复 @浅斟饮微微醺 :所以，这些恶魔无需同情
1.27517E+11,20220826,3,34703089,浅斟饮微微醺,男,6,回复 @斯卡里茨亨利 :恶魔无需同情，但恶魔诞生的土壤也无需同情
